DO(ppm),pH,Temperature(*C),Salinity(ppt),TDS,Health
3.6,7.4,26,15,157,1
3.7,8.4,26,14.3,128,1
3.8,8.4,26,19.2,132,1
3.6,7.2,32,23.6,137,1
4,7.9,27,10.7,164,1
3.6,7.7,29,22.5,158,1
3.8,8.5,28,24.6,111,1
3.6,7.1,26,11.4,195,1
3.8,7,29,17.7,180,1
3.7,7.2,27,17.5,139,1
3.7,8.3,28,13.4,102,1
3.5,8.6,29,15.2,156,1
3.9,8,28,15.9,148,1
3.6,7.1,30,10.3,192,1
3.7,7.9,28,24.3,182,1
3.6,7.7,27,19.4,121,1
3.8,7.4,31,24.8,168,1
3.8,8.2,38,19,178,1
3.6,8.5,31,19.5,120,1
3.7,7.6,29,24.2,106,1
3.8,7.1,27,17.2,160,1
4,8.2,29,10.4,126,1
3.9,8.6,29,12.5,121,1
3.9,8.5,26,17,134,1
3.7,7.7,31,14.7,165,1
4,7.4,31,11.3,163,1
3.6,8.4,26,22.5,188,1
3.7,7.3,32,23.9,125,1
3.5,8.6,31,22.4,154,1
3.9,8,27,18.2,157,1
3.8,8.2,27,18.1,148,1
4,8.2,29,23,100,1
4,7,26,22.2,195,1
3.8,7.2,27,23.3,104,1
3.5,7.4,28,10.8,112,1
3.9,8.4,28,15,125,1
3.7,7.6,31,22.5,110,1
3.8,7.5,32,10.2,193,1
3.7,7.1,27,15.5,112,1
3.5,7.6,28,12.4,177,1
3.6,7,30,15.5,181,1
3.6,6.9,28,17.9,122,1
4,8.3,32,12.8,112,1
3.9,6.9,32,11.4,162,1
4,8.3,32,17.1,174,1
3.5,6.8,27,22.9,186,1
3.6,7.3,29,16.2,113,1
3.5,7,30,11.8,120,1
3.8,7.7,32,23.1,169,1
3.5,7.3,32,16.2,128,1
3.5,8.4,29,10,150,1
3.9,7.4,28,19.8,154,1
4,7.1,27,21,154,1
3.6,7,30,14,171,1
4,7.5,30,19.9,177,1
3.8,7.1,30,13.1,199,1
3.6,7.1,30,13.7,159,1
4,7.7,32,12.6,191,1
3.8,7.6,32,17.5,180,1
3.5,8.6,30,10,188,1
3.6,8.5,32,10.5,103,1
3.6,7.2,30,21,117,1
4,7.3,29,23.9,191,1
3.8,8.6,29,16.4,133,1
3.6,8.5,26,16.9,180,1
4,7.7,32,15.6,128,1
3.7,7.7,27,17.3,190,1
3.7,8.4,31,19.7,175,1
3.6,7.9,29,12.7,107,1
3.9,7,35,16.8,188,1
3.9,7.3,28,24.2,179,1
3.9,8.5,26,20.9,160,1
3.9,8,31,24.4,174,1
3.6,6.9,26,23.9,122,1
4,6.9,30,14,150,1
3.8,7.6,28,19.9,127,1
4,8,30,15.1,178,1
4,8.2,33,17.8,174,1
3.6,8.1,29,18.9,163,1
3.9,8.5,26,10.8,179,1
3.6,8.7,29,17.7,169,1
3.7,7.5,32,11.2,133,1
3.6,8,29,12.4,117,1
3.6,7.9,26,12.1,169,1
3.7,8,29,13,131,1
3.6,7.5,31,16.6,124,1
3.9,7.1,31,13.1,153,1
4,7.5,26,17.7,130,1
3.7,8.7,32,16.2,152,1
3.9,6.9,28,23.2,152,1
3.8,7.9,26,10.3,158,1
3.6,7.7,31,17,114,1
3.7,6.9,29,14.6,192,1
3.6,7.6,26,14.1,114,1
4,7.9,28,16.6,146,1
3.9,7.3,31,13.6,139,1
3.9,8,28,16.1,172,1
3.8,7.4,28,14.2,143,1
3.8,7.5,29,13,180,1
3.9,7.4,30,14.4,166,1
3.9,7.4,30,12.7,140,1
3.7,7.9,28,20.1,200,1
3.6,6.9,30,23.9,149,1
3.8,6.8,38,24.9,187,1
3.5,6.8,26,22.4,142,1
3.9,7,28,17.6,142,1
3.6,8.6,27,16.5,193,1
3.6,8.5,32,13.3,110,1
3.5,8.4,29,21.9,111,1
3.5,7.5,29,16.2,158,1
3.9,6.8,32,20.5,132,1
3.7,7.2,36,17.2,113,1
3.5,7.4,26,23.8,123,1
3.7,8.1,30,13.4,118,1
3.9,7.6,27,20.9,125,1
3.7,7.9,30,17.2,132,1
3.6,8.3,32,15.8,109,1
4,8.6,27,14.8,132,1
3.5,7.4,32,13.8,186,1
3.9,8.5,31,10.5,168,1
3.6,8.6,31,13.9,187,1
3.6,7.4,27,20.6,126,1
3.7,6.8,26,13.1,193,1
3.9,8.2,30,11.8,164,1
3.6,8.2,31,23,189,1
3.5,7.2,27,18.3,100,1
3.6,7.3,30,18.4,154,1
3.5,7.9,31,10.5,151,1
3.8,7.2,30,19.9,108,1
3.8,6.9,32,23.8,189,1
3.8,8.3,32,15.6,168,1
3.6,6.9,27,18,132,1
3.8,7.7,26,11.4,121,1
3.5,7.6,28,21.9,146,1
3.7,7,28,16.9,143,1
3.6,8.7,31,13.6,112,1
4,7.7,28,11.4,148,1
4,8.1,27,15.1,101,1
3.8,8.4,28,16.1,104,1
3.8,7.9,27,14.4,186,1
3.7,7.6,26,24.4,153,1
3.7,6.9,30,21.6,110,1
3.6,7,30,15.4,133,1
3.6,8.4,31,10.1,109,1
3.7,7.7,28,18.2,189,1
3.6,8.7,30,24.8,140,1
4,7.9,31,16,141,1
3.9,7,26,20.1,113,1
3.5,7.5,30,23.8,111,1
4,7.4,30,10.4,150,1
4,7.8,30,10,164,1
3.7,7.1,29,24.4,136,1
4,7.6,28,20.1,156,1
3.7,8.4,27,20.3,118,1
4,8.2,28,18.6,146,1
3.8,8.4,29,14.5,170,1
3.9,8.5,30,17.1,121,1
4,6.8,29,10.9,118,1
3.8,8.5,31,21.6,142,1
3.6,8.5,30,18.6,170,1
4,7.2,29,22.2,158,1
3.6,6.8,27,23.1,120,1
3.7,6.8,31,24.7,101,1
3.5,8.4,29,21.3,184,1
3.7,8,27,21.9,151,1
3.5,8.6,28,11.7,160,1
4,7.1,26,23.6,105,1
3.9,8.5,32,22.3,106,1
3.9,7.3,28,21.3,188,1
3.7,7.5,32,15,114,1
3.6,7.2,26,12.7,144,1
3.7,8.6,27,12.7,119,1
3.7,7.7,28,14.2,173,1
3.7,8.7,28,14.2,176,1
3.7,6.8,33,16.2,150,1
3.9,7,30,22.4,176,1
3.9,8.4,29,11.2,188,1
3.9,8.5,27,19.2,115,1
3.6,8.6,29,24.7,200,1
3.7,8,26,12.6,100,1
3.5,8.1,27,11.3,133,1
3.5,7.8,28,20.9,102,1
3.8,8.4,26,21.8,185,1
4,7.9,31,11,155,1
3.9,7.5,29,14.6,180,1
3.5,7.2,28,10.8,150,1
3.9,8.2,32,25,177,1
3.9,7.9,31,16.9,129,1
4,7.2,30,19,150,1
3.9,7,27,12.4,119,1
3.7,8,29,17.5,190,1
3.8,7.3,26,21.5,133,1
3.9,8.6,27,23.8,197,1
3.6,6.9,29,22.3,153,1
3.9,6.8,30,24.2,110,1
4,8.4,29,12.3,154,1
3.7,7.6,32,16.8,196,1
3.8,8.1,26,23.2,157,1
3.9,7,34,12.9,181,1
4,7.2,27,14.4,179,1
3.5,8.1,29,10.6,177,1
3.8,8.3,31,10.9,189,1
3.5,6.8,29,21,182,1
3.7,7.9,31,20.6,170,1
3.7,8.5,32,22.2,121,1
3.9,8.4,31,24.2,199,1
4,8.5,27,23.5,106,1
3.6,8.1,28,23.6,127,1
3.6,7.8,26,17.3,103,1
3.9,8.5,27,16,177,1
3.7,8,32,19.6,135,1
3.9,8.2,32,20.1,165,1
3.8,7.2,29,20.5,140,1
3.7,7.9,29,17.3,175,1
3.7,8.2,28,18.9,136,1
3.5,7.8,32,26.4,185,1
3.6,7.4,26,13.3,100,1
3.7,6.9,32,13.5,174,1
3.7,7.9,44,18.3,179,1
3.7,6.9,31,10.4,123,1
3.5,7.4,27,20.8,169,1
3.8,7,26,10.3,106,1
3.6,7.5,29,13.1,119,1
3.8,7.5,32,10.5,108,1
3.7,8.6,27,20,116,1
3.8,7.1,28,16.7,136,1
3.5,8.3,31,19.3,149,1
3.7,7.6,29,20.1,172,1
3.8,7.4,27,30.5,199,1
3.5,8.6,26,14.3,141,1
3.6,7.1,31,19.1,106,1
4,8.2,32,23.1,125,1
3.9,7.4,32,14,165,1
3.9,8,26,22.1,156,1
3.5,7.8,30,24.8,152,1
3.8,7.9,29,12.4,123,1
3.8,8.2,32,19.7,143,1
3.8,7.8,31,12.5,181,1
3.7,7.6,28,14.6,175,1
4,7,27,18.2,189,1
4,8.4,30,14,194,1
4,7.2,32,22.1,161,1
3.9,6.9,32,17.9,136,1
3.8,7.3,29,11.4,141,1
3.9,7.3,27,11.3,187,1
3.6,8.7,32,17.5,117,1
4,7.5,32,24.6,110,1
3.9,7.9,30,11.1,179,1
3.7,7,29,20.1,105,1
4,7.6,26,24.5,112,1
3.5,8.1,29,19.1,147,1
4,8.1,31,17.2,152,1
3.7,8,32,10,133,1
3.5,8,27,23.1,101,1
3.6,7.3,32,22.5,110,1
3.9,7.2,27,24.5,111,1
3.6,7.4,29,21.4,151,1
3.8,7.3,27,22.2,145,1
4,8.4,30,15.7,162,1
3.8,6.9,30,11,157,1
4,7.4,44,21.7,110,1
3.8,7.8,31,22.8,120,1
3.7,6.8,40,20.5,134,1
4,6.9,28,11.3,108,1
3.5,8.5,32,20.3,165,1
3.7,7.2,31,23.6,121,1
3.7,8.3,30,11.7,129,1
3.7,6.8,31,18.1,137,1
3.7,8,27,21,113,1
3.6,8.6,29,11.9,162,1
4,8.7,29,12.3,103,1
3.6,6.9,27,10.9,128,1
3.7,8.3,31,10.2,132,1
3.9,8.2,31,22.2,112,1
3.6,7,30,17.9,130,1
3.7,6.9,32,23.8,141,1
3.7,7,28,17.2,159,1
3.8,8.4,31,16.7,186,1
3.5,6.9,29,10.3,132,1
3.9,7.9,27,18.2,179,1
3.7,7.7,26,13.7,178,1
3.8,8.5,32,22.3,122,1
3.9,7.4,32,13.3,159,1
3.8,8.7,30,20,104,1
3.6,7.2,28,12.5,104,1
3.6,7.6,27,30.2,137,1
3.9,8.3,27,15.5,140,1
3.6,7.8,27,11.9,152,1
3.5,8.4,27,19.3,130,1
3.8,6.9,32,21.4,101,1
3.9,6.8,26,19.4,183,1
3.6,7.7,30,15.7,147,1
4,7.2,26,10.2,147,1
3.9,8.6,29,23.2,163,1
3.6,8.2,26,17.3,178,1
3.5,7.7,29,21.6,152,1
4,7.1,29,21.8,119,1
3.9,8.6,26,14.8,138,1
3.5,7.9,27,24.4,123,1
3.7,8.2,31,24.5,129,1
3.7,7.4,28,22.6,103,1
4,7.3,32,15.4,122,1
4,8,27,20.3,165,1
3.6,7.7,28,22.5,114,1
3.8,7.3,28,12.8,176,1
3.9,7,29,18.9,118,1
4,7.7,28,14.6,183,1
3.7,7.9,30,19.7,186,1
4,6.8,27,17.8,147,1
3.8,6.8,26,13.2,101,1
3.6,6.8,31,22.2,120,1
3.8,8.4,26,13.1,126,1
4,7.3,32,12.9,163,1
3.7,8.2,31,22.7,182,1
3.5,7.7,32,21,189,1
3.9,7.5,28,16.2,149,1
4,8,27,19.1,135,1
3.6,8.1,30,22.6,174,1
3.8,7.1,31,22.5,148,1
3.9,7,30,13.5,100,1
3.5,8.3,32,13.7,162,1
3.6,8.1,27,21.1,121,1
3.5,8.5,26,23.3,143,1
3.8,6.8,27,18.4,135,1
3.8,8.1,26,17.4,170,1
3.5,7.9,28,14.2,166,1
3.6,7.5,32,24.2,184,1
3.7,8.4,26,12.4,171,1
3.7,8.6,32,20.8,182,1
3.5,6.9,28,16.7,114,1
4,7.8,29,22.1,106,1
3.7,7,32,16.3,172,1
3.5,8.3,27,22.3,170,1
3.8,7.4,26,19,114,1
3.5,7.8,30,24.1,136,1
3.9,6.9,29,17.1,194,1
4,6.9,31,12,156,1
3.9,7.4,31,15.6,166,1
3.5,8.3,32,19.7,132,1
4,7,28,19.5,164,1
3.7,8.6,27,11.4,137,1
4,8.4,26,21.5,137,1
3.7,7.5,26,23.3,173,1
3.9,8.5,26,16.6,196,1
3.8,7.6,31,10.1,173,1
4,8.3,31,18.3,106,1
3.7,7.3,30,19,144,1
3.6,7.7,28,15.5,145,1
3.6,8.1,31,21.4,163,1
4,7.6,27,13.5,143,1
3.5,8.5,28,15.2,124,1
3.7,7.7,26,17.3,185,1
3.9,7.6,26,16.2,132,1
4,8.4,29,22,185,1
3.6,8.1,26,14.3,126,1
3.9,7.9,27,15.1,151,1
3.5,7.1,26,24.9,196,1
3.5,7.9,29,19.3,153,1
3.9,7.6,32,20,126,1
4,8,27,15.9,117,1
4,7.8,29,10.6,126,1
3.7,7,31,12.8,136,1
3.8,8.1,26,15.1,164,1
3.7,8.6,28,20.8,123,1
3.5,7.1,28,11.6,163,1
3.9,6.9,31,34.5,113,1
4,8.6,29,24.7,102,1
3.8,7.4,27,16.3,101,1
4,7.9,29,15.7,197,1
3.9,7.2,26,18.7,126,1
3.9,8.6,32,24,145,1
3.9,6.8,33,11.1,119,1
3.7,8.7,26,16.4,132,1
3.5,7.4,27,14.8,126,1
3.6,7.3,28,11.8,172,1
4,7,33,21.9,162,1
4,8.6,26,14.3,105,1
3.9,7.6,27,11.3,191,1
3.8,7.3,31,18.3,128,1
3.8,7.3,26,10.8,190,1
3.6,6.8,27,21.2,138,1
3.6,7.5,31,15.7,112,1
3.9,7.7,28,18.4,129,1
3.6,8.2,27,12.7,103,1
3.5,7.8,32,10.6,135,1
3.7,7,29,22.4,128,1
3.6,7.2,26,13.3,128,1
3.7,7.4,32,16.6,156,1
3.7,8.2,28,24.5,125,1
3.8,7.5,26,15.9,102,1
3.9,8.4,40,22.6,129,1
4,8.7,30,12.1,160,1
3.5,7.3,30,20.1,186,1
3.5,6.8,30,14.4,117,1
4,8.6,30,23.7,163,1
4,6.9,32,20.5,184,1
3.6,7.6,26,17.3,171,1
4,8.3,32,11.4,104,1
3.6,8.2,28,16.5,182,1
3.6,7.5,28,18.8,191,1
3.7,7.2,32,12.6,152,1
3.6,7.5,32,13,158,1
3.6,8.6,29,10.2,195,1
4,7.7,32,14.2,157,1
3.8,8.1,27,15.1,197,1
3.7,7.9,32,21.9,101,1
3.5,8.2,30,22.5,119,1
3.8,7.3,29,22.2,185,1
3.7,6.8,27,22.5,194,1
3.8,7.8,26,20.2,167,1
4,8,27,24,127,1
3.7,6.8,27,13.7,179,1
3.9,8,32,13.5,176,1
3.8,6.8,27,24.2,182,1
3.6,8,29,14,127,1
3.6,8.4,29,19.4,178,1
3.7,7.2,26,23.3,129,1
3.7,7.9,28,11.2,171,1
3.9,7.9,31,13.5,150,1
3.5,6.9,30,23.9,158,1
3.8,8.4,29,10,103,1
3.8,8.6,32,18.6,193,1
3.7,8.4,31,16.9,114,1
4,7.9,30,18.8,179,1
3.5,8.3,31,11.9,111,1
3.7,8.3,28,23.6,184,1
3.5,6.9,26,10.1,158,1
3.5,6.8,32,20.6,169,1
4,8.6,31,10.7,181,1
3.9,8.5,27,11.6,180,1
3.6,8.6,27,13.8,177,1
3.8,7.4,28,16.1,189,1
3.5,7.8,31,13.7,178,1
3.6,8.2,27,16.8,148,1
3.9,6.8,29,13.3,169,1
3.7,8.5,26,13.4,181,1
3.8,6.9,26,22.7,127,1
3.8,8.3,30,16.2,155,1
3.9,6.8,29,10.7,198,1
3.8,7.5,28,11.2,124,1
3.9,8.4,30,24.8,178,1
3.5,8.4,29,15.1,198,1
3.9,8.2,32,14.5,118,1
3.8,8.2,30,18,100,1
3.5,7.6,31,18.8,132,1
4,8.2,27,13.7,197,1
3.5,7.6,28,14.8,157,1
3.9,8.7,29,12.9,112,1
3.8,6.8,32,16.2,113,1
3.8,7.5,27,24.3,154,1
3.7,7.1,28,13.7,123,1
4,7.8,27,22.9,170,1
3.9,7.1,30,17.6,101,1
3.8,6.8,29,16,176,1
3.5,8.5,26,21.5,169,1
3.9,7.8,32,18.3,198,1
4,7.9,29,24.5,156,1
3.6,7.6,29,15.9,164,1
3.7,8.5,30,24.7,113,1
3.6,7.3,32,14.1,116,1
3.7,7.3,30,17.4,166,1
3.9,7.9,32,11.6,175,1
3.6,8.5,31,21.1,159,1
3.8,8.3,32,11.1,178,1
3.7,7.4,27,22.8,119,1
3.9,7.4,30,19.6,163,1
3.6,7.7,30,19.7,198,1
3.7,7.8,27,14.6,150,1
3.6,7.2,27,24.4,144,1
3.9,8.3,41,20.2,125,1
3.9,8.6,27,12.1,149,1
3.6,7.9,28,18.2,176,1
4,8.6,26,13,101,1
3.6,6.8,28,22.4,191,1
3.7,8.2,26,14.4,112,1
3.6,8.3,27,12.1,148,1
3.6,7.7,31,12.9,101,1
4,7.8,29,14.2,193,1
3.7,6.8,27,21.7,117,1
3.6,7,26,21.4,195,1
3.8,7.2,30,25,133,1
3.6,8.7,28,24.2,113,1
3.8,7.3,28,24.3,143,1
3.9,7.2,29,13.1,171,1
3.5,8.7,31,31.6,122,1
3.9,8.6,42,16.1,177,1
3.7,7.9,32,24.1,142,1
3.9,8.4,27,24.8,125,1
3.7,8.7,32,17.9,187,1
3.7,8.7,26,16.5,125,1
3.7,8.1,32,10.3,148,1
3.6,6.9,32,11.8,112,1
3.5,8,27,18.8,200,1
3.8,7.9,28,17.2,116,1
3.8,7.2,27,21.8,161,1
3.7,8.1,29,10.1,104,1
3.7,7.4,26,10.9,128,1
3.5,8,31,14.4,132,1
4,7.8,30,21,113,1
4,7.4,31,15.3,167,1
3.7,6.8,28,21.4,116,1
3.5,8,27,17.6,105,1
3.5,8.4,32,19.2,188,1
3.5,8.7,32,10.8,134,1
3.9,8.1,26,34.6,137,1
3.7,7,31,21.9,134,1
3.9,8.7,30,21.3,110,1
3.7,8.5,32,11.1,164,1
3.6,7.4,26,12.3,146,1
4,7.7,26,23.5,162,1
3.5,7.5,27,13.9,186,1
3.9,7.1,27,13.6,110,1
3.7,7.7,37,14.3,109,1
3.6,7.9,27,24.4,177,1
3.8,7.5,29,17,146,1
3.5,7.2,32,26,111,1
3.6,8.4,32,16.5,132,1
3.8,7,26,21.2,118,1
4,7.2,31,11.3,172,1
3.8,7.3,28,18.8,138,1
4,7.3,29,23.5,117,1
3.9,8.7,30,14.6,123,1
3.5,8.2,27,16.9,118,1
3.9,7.9,28,15.2,146,1
3.7,8.7,30,24.4,197,1
4,7.9,29,12.4,110,1
3.8,7.8,32,16.1,111,1
3.9,7.4,32,19.6,108,1
3.6,7.8,32,14.2,106,1
3.9,8.7,29,18.4,160,1
3.5,8.3,30,10.5,127,1
4,8.5,31,24.2,184,1
3.8,8.7,27,20.5,200,1
3.5,8.2,28,19.6,182,1
3.6,7.2,30,13.1,133,1
4,8,31,12.5,181,1
3.7,7.1,31,21.2,132,1
3.8,8.5,28,14.4,166,1
3.7,8.7,28,10.8,195,1
3.6,6.9,28,15.9,103,1
3.8,7.7,28,11.5,147,1
3.7,7.2,27,14.5,146,1
3.6,7.4,27,19.4,155,1
3.9,8.6,31,18.1,193,1
3.9,7.8,28,23.3,190,1
3.9,7.3,30,21.9,184,1
3.7,7.2,28,14.6,196,1
4,7.8,32,21.2,129,1
3.8,6.9,28,16.1,120,1
3.8,7.6,29,32.1,167,1
3.7,7.5,32,16.5,123,1
3.5,7,31,21.7,175,1
3.9,6.9,26,11.8,173,1
3.8,6.8,27,17.3,173,1
3.6,7.5,27,12.3,109,1
3.9,8.4,32,23.3,188,1
3.6,8.7,30,10.8,172,1
3.7,8.6,29,14.6,139,1
3.7,8.1,27,17.8,186,1
3.9,8.1,29,15.3,177,1
3.7,7.7,27,10.6,170,1
4,7,28,22.4,156,1
3.7,7.4,28,14.6,135,1
3.8,8.5,30,23.2,137,1
3.9,8,31,12.7,109,1
3.5,8.7,32,14.8,195,1
3.6,8.1,32,13.4,166,1
4,6.8,31,13.1,196,1
4,8.7,26,18,184,1
4,7.6,37,16.7,159,1
3.5,8.6,28,21.6,135,1
4,7.2,32,22.5,125,1
4,7.1,30,15.7,177,1
3.6,8.4,31,21.7,153,1
3.5,8.6,29,22.7,101,1
4,7.7,32,19.4,182,1
3.8,7.6,31,13.7,131,1
3.5,7.2,28,23.6,126,1
3.5,8.3,31,17.7,103,1
3.5,7.4,30,25,101,1
3.5,8.5,31,11.1,180,1
3.6,7.5,35,16,105,1
3.5,7.9,27,21.1,165,1
3.6,6.8,32,23.2,168,1
3.5,8.7,28,20.6,171,1
3.7,7.9,32,16.9,159,1
4,6.8,30,14.6,164,1
3.9,7.9,30,13.3,189,1
3.9,8.3,31,16.3,131,1
4,8,29,26.8,197,1
3.8,7.3,27,24.2,183,1
3.7,8.2,28,21.7,131,1
3.6,7.3,29,10.3,142,1
4,7.5,30,19.3,193,1
3.9,8.6,28,21.2,151,1
3.6,7.9,32,25,110,1
3.6,8.7,30,15.4,118,1
3.8,7.2,29,13.3,122,1
3.8,7.7,29,11.6,115,1
3.9,8,27,18.7,196,1
3.6,8.2,30,14.2,132,1
3.5,7.4,30,29.3,138,1
3.8,8.3,32,17,134,1
3.9,7.9,29,19.4,110,1
3.7,7.7,29,15.4,104,1
4,7.6,41,20.1,200,1
3.5,8.7,31,12.3,171,1
3.6,7.1,32,23.5,127,1
3.8,8.3,26,23,102,1
3.6,8,31,16.2,128,1
3.9,8.1,32,11.5,174,1
3.5,8.7,26,15.2,112,1
3.6,6.8,32,24.8,114,1
3.5,8.2,28,11.3,138,1
4,8.5,32,11,163,1
4,7,30,17.7,185,1
3.7,7.8,30,14.1,132,1
3.7,7.3,32,22.1,154,1
4,8.3,26,16.1,129,1
3.7,8.5,27,15.5,115,1
3.6,7,28,12.8,186,1
3.7,7.2,30,22.4,138,1
3.8,7.4,29,20.1,125,1
3.6,8,26,13.6,129,1
3.9,7.1,30,15.1,168,1
3.7,8,31,20.9,188,1
3.9,7.5,26,18.8,160,1
3.7,8.1,31,12.6,114,1
3.9,7.3,28,12.9,170,1
3.6,8.5,32,18.6,197,1
4,7.2,39,13.7,165,1
3.6,8.1,26,14.6,199,1
3.9,7.4,28,22.1,189,1
3.6,6.9,29,16.1,114,1
3.9,8.6,31,22.9,181,1
3.7,8.1,28,19.2,197,1
3.9,7.8,27,11.7,115,1
4,7,40,19.2,178,1
3.8,8.5,27,16.4,199,1
3.7,6.9,30,22.2,104,1
3.7,7.4,30,19.3,112,1
3.5,8.7,32,15.5,130,1
3.6,8.2,27,20.9,169,1
3.8,7.8,27,18.2,153,1
3.6,8,30,22.7,170,1
3.6,7.7,28,12.3,105,1
3.7,8.2,26,20.4,102,1
3.7,8.4,27,14.7,111,1
3.5,7.2,29,19.1,118,1
3.8,6.8,27,17.2,178,1
4,8.3,27,17.1,135,1
4,6.9,29,10.9,198,1
4,6.8,27,22.6,188,1
3.8,8,31,14.8,167,1
3.8,7,27,15.7,194,1
3.6,7.5,32,18.4,197,1
3.9,7.1,28,11.3,160,1
3.9,8.3,32,18.6,115,1
3.8,7.7,26,23.2,200,1
3.5,7.4,30,19.2,199,1
4,8.5,29,21.8,128,1
3.8,6.9,31,19.3,133,1
3.9,7,28,11.5,190,1
3.9,7.5,44,22.9,105,1
4,8.7,26,23,181,1
4,6.8,29,18.3,157,1
4,8.4,31,12.1,140,1
3.7,7.7,28,18.3,150,1
3.8,7,27,14.2,171,1
4,8.5,32,24.9,149,1
3.7,8,35,22.7,144,1
3.8,7.8,30,21.4,156,1
4,8.4,32,17.5,165,1
4,7.7,28,13.6,120,1
3.6,8.3,28,18.8,102,1
3.5,7.4,30,23.2,140,1
4,7.6,27,10.3,195,1
3.5,8.1,26,22.3,139,1
3.8,8.7,29,14.7,136,1
3.9,7.3,30,22.6,148,1
3.6,8.6,31,22,191,1
3.7,8.5,26,16.5,168,1
3.7,7.7,29,18.3,188,1
4,6.9,30,13.4,109,1
3.5,6.9,29,12.8,197,1
3.5,7.1,29,17.3,131,1
3.5,7.8,32,13.2,170,1
3.6,7.7,30,24.6,187,1
3.8,8.7,26,11.6,159,1
4,7.7,30,23.2,134,1
3.5,8.4,32,18.2,167,1
3.6,8,26,15.3,188,1
3.5,8,40,24,143,1
3.5,8.3,26,13.7,196,1
3.9,8.4,29,17.3,110,1
3.9,7.2,29,12.9,121,1
3.8,8.7,32,18.1,124,1
3.7,8.4,32,12.3,175,1
3.5,7,29,19.7,169,1
3.7,8.5,32,20.6,154,1
3.5,8,31,12.6,175,1
3.8,8.4,32,20.2,159,1
3.9,7.3,26,21.4,159,1
3.9,7.6,32,12.3,163,1
3.9,8.7,32,16.8,139,1
3.7,7.1,29,20.6,170,1
3.9,8.6,31,19.7,160,1
3.7,7.2,28,22.6,169,1
3.5,8.6,30,13,116,1
3.6,8.6,28,23.3,133,1
3.7,7.8,29,17.8,151,1
4,7.7,31,21.6,135,1
3.9,8.2,27,21.9,195,1
3.9,8.3,32,16.1,184,1
3.5,7.6,27,16.6,199,1
3.6,6.8,26,20.5,173,1
4,8.2,31,19.8,166,1
3.8,7,30,12.4,160,1
3.7,7.3,28,21.8,122,1
3.9,8.7,28,16.3,158,1
3.5,7.2,26,10.3,130,1
3.5,6.8,29,17.7,150,1
3.9,8.5,26,20,144,1
3.5,8.6,29,10.9,137,1
4,7.2,27,24,150,1
3.9,7.2,40,24,183,1
3.7,7.3,30,12.7,181,1
3.9,8,29,10.9,186,1
3.6,7.2,27,21.8,122,1
3.8,8.3,32,23.1,135,1
3.8,8.5,30,19.6,146,1
3.5,6.8,28,20.6,123,1
3.7,8.4,29,12.7,182,1
4,8.5,29,10.4,184,1
3.9,7.3,32,22.8,177,1
3.7,8.1,27,22.9,139,1
3.7,6.8,31,18.8,189,1
3.5,8.3,31,19.6,113,1
3.8,8.1,32,25,138,1
3.9,7.7,30,10.2,178,1
3.9,7.2,29,14.8,155,1
3.5,6.9,29,21.7,142,1
3.5,8.1,29,17.3,168,1
4,7.4,31,14.8,102,1
3.9,7.7,32,10.4,172,1
3.6,8,27,10.2,136,1
3.6,8.7,32,20,132,1
3.6,8.3,28,12.4,181,1
3.9,7.1,27,21,155,1
3.5,7.6,30,13.8,115,1
4,8.3,26,16.5,103,1
4,8.5,30,10.8,182,1
3.8,6.8,31,17.6,178,1
3.7,8,26,20.1,196,1
3.9,8.5,32,10.5,161,1
3.5,8.6,32,10.8,120,1
3.8,6.9,31,19.7,184,1
3.5,8,32,23.1,136,1
3.9,7.3,28,21.3,194,1
3.9,8.1,26,31.1,138,1
3.6,7.6,31,14.6,189,1
3.8,7.7,26,22.7,101,1
3.6,7.2,28,17.1,138,1
3.9,7.8,31,19.3,147,1
3.8,7.2,31,15.5,119,1
3.9,7.4,29,11.3,190,1
3.5,7.6,29,17.9,128,1
3.5,7.9,27,20.9,147,1
4,6.9,31,18.4,178,1
3.6,8.7,29,15.5,134,1
3.5,8.1,26,18.8,118,1
3.6,7.3,28,13.8,151,1
3.6,8.2,30,21.5,150,1
3.6,8.3,39,22.5,105,1
3.6,7.1,31,24,162,1
3.8,7.7,30,24,146,1
3.7,7.1,27,17.4,194,1
3.8,8.4,32,10.8,133,1
3.7,8.3,28,21.3,179,1
3.7,7,32,15.9,158,1
3.9,6.9,27,21.8,171,1
3.8,7.4,30,11,172,1
3.6,6.9,32,21.7,181,1
3.8,7.9,29,24.2,174,1
3.6,7.8,28,22.9,185,1
4,8.1,28,13,139,1
3.6,7,31,24.4,171,1
3.8,7.6,26,18.2,136,1
3.9,6.9,27,22.8,129,1
4,7.1,27,16.5,181,1
3.9,8,28,19.2,117,1
3.5,7.5,28,24.4,105,1
4,7.3,32,19.5,192,1
3.6,7.1,28,12.4,199,1
3.8,8.7,39,24.2,187,1
3.6,7.8,28,14.2,153,1
3.5,8.4,26,15.5,139,1
3.8,8.7,31,10.9,136,1
3.9,6.8,27,18.1,179,1
4,7.7,30,17.9,144,1
3.8,6.9,31,13.5,129,1
3.8,6.9,30,12.8,193,1
3.9,7.6,29,11.3,152,1
3.9,7.9,29,10.6,138,1
3.8,7.4,30,22,120,1
3.9,8.4,26,23,196,1
3.7,7.1,28,14.6,108,1
